url,name,weight,price,price_per_unit,nutritional_values
https://www.migros.ch/en/product/260260304100,Apples · Pink Lady,,4.50,0.30/100g,"{'Energy': '232 kJ (55 kcal)', 'Fat': '< 0.5 g', 'of which saturates': '0.1 g', 'Carbohydrate': '12 g', 'of which sugars': '12 g', 'Fibre': '2.1 g', 'Protein': '< 0.5 g', 'Salt': '0.01 g'}"
https://www.migros.ch/en/product/265323302300,Extra · grapes · rosé seedless,500g,3.50,0.70/100g,"{'Energy': '293 kJ (69 kcal)', 'Fat': '< 0.5 g', 'of which saturates': '0.1 g', 'Carbohydrate': '15 g', 'of which sugars': '15 g', 'Fibre': '1.5 g', 'Protein': '0.7 g', 'Salt': '< 0.01 g'}"
https://www.migros.ch/en/product/264601802300,Sélection · dates,200g,5.95,2.98/100g,{}
https://www.migros.ch/en/product/264625602300,Extra · Physicalis,100g,1.40,1.40/100g,"{'Energy': '334 kJ (79 kcal)', 'Fat': '1 g', 'of which saturates': '0 g', 'Carbohydrate': '13 g', 'of which sugars': '12 g', 'Fibre': '4 g', 'Protein': '2.3 g', 'Salt': '0 g'}"
https://www.migros.ch/en/product/264882502300,Migros Bio · Oriental persimmon,,4.50,1.80/100g,"{'Energy': '299 kJ (71 kcal)', 'Fat': '< 0.5 g', 'of which saturates': '0 g', 'Carbohydrate': '15 g', 'of which sugars': '15 g', 'Fibre': '2.5 g', 'Protein': '0.7 g', 'Salt': '< 0.01 g'}"
https://www.migros.ch/en/product/264682902100,Migros Bio · Ginger · Organic,1 kg,8.90,0.89/100g,"{'Energy': '352 kJ (83 kcal)', 'Fat': '0.8 g', 'of which saturates': '0.2 g', 'Carbohydrate': '16 g', 'of which sugars': '1.5 g', 'Fibre': '2 g', 'Protein': '2 g', 'Salt': '0 g'}"
https://www.migros.ch/en/product/264802101000,Oriental persimmon · Persimmon,,1.40,1.40/100g,{}
https://www.migros.ch/en/product/265606703000,Fresca · blueberries,500g,8.90,1.78/100g,"{'Energy': '174 kJ (42 kcal)', 'Fat': '0.6 g', 'of which saturates': '0 g', 'Carbohydrate': '6 g', 'of which sugars': '6 g', 'Fibre': '5 g', 'Protein': '0.6 g', 'Salt': '< 0.01 g'}"
https://www.migros.ch/en/product/264605613200,Extra · Pomegranate,,9.50,0.95/100g,"{'Energy': '326 kJ (77 kcal)', 'Fat': '0.6 g', 'of which saturates': '0 g', 'Carbohydrate': '16 g', 'of which sugars': '16 g', 'Fibre': '2.2 g', 'Protein': '0.7 g', 'Salt': '< 0.01 g'}"
https://www.migros.ch/en/product/264626313200,Dragon fruit · Red,,2.95,1.48/100g,{}
https://www.migros.ch/en/product/264608501000,Ingwer,1 kg,5.85,0.59/100g,"{'Energy': '352 kJ (83 kcal)', 'Fat': '0.8 g', 'of which saturates': '0.2 g', 'Carbohydrate': '16 g', 'of which sugars': '1.5 g', 'Fibre': '2 g', 'Protein': '2 g', 'Salt': '0 g'}"
https://www.migros.ch/en/product/264616501000,Litschis,1 Stück,1.–,1.–/Piece,"{'Energy': '324 kJ (77 kcal)', 'Fat': '< 0.5 g', 'of which saturates': '0 g', 'Carbohydrate': '17 g', 'of which sugars': '17 g', 'Fibre': '1.5 g', 'Protein': '0.9 g', 'Salt': '< 0.01 g'}"
https://www.migros.ch/en/product/264623501000,Passionsfrucht,,1.50,1.50/100g,"{'Energy': '341 kJ (82 kcal)', 'Fat': '0.5 g', 'of which saturates': '0.1 g', 'Carbohydrate': '12 g', 'of which sugars': '11 g', 'Fibre': '11 g', 'Protein': '2.2 g', 'Salt': '0.07 g'}"
https://www.migros.ch/en/product/264882101000,Migros Bio Persimon Kaki,100 g,2.80,2.80/100g,"{'Energy': '299 kJ (71 kcal)', 'Fat': '< 0.5 g', 'of which saturates': '0 g', 'Carbohydrate': '15 g', 'of which sugars': '15 g', 'Fibre': '2.5 g', 'Protein': '0.7 g', 'Salt': '< 0.01 g'}"
https://www.migros.ch/en/product/264800713200,Feigen blau,1 Stück,0.60,0.60/piece,"{'Energy': '276 kJ (65 kcal)', 'Fat': '0.5 g', 'of which saturates': '0 g', 'Carbohydrate': '13 g', 'of which sugars': '13 g', 'Fibre': '2 g', 'Protein': '1.3 g', 'Salt': '< 0.01 g'}"
https://www.migros.ch/en/product/264622302100,Papaya formosa,1 kg,5.–,0.50/100g,"{'Energy': '185 kJ (44 kcal)', 'Fat': '< 0.5 g', 'of which saturates': '0.1 g', 'Carbohydrate': '9 g', 'of which sugars': '8 g', 'Fibre': '1.5 g', 'Protein': '0.5 g', 'Salt': '< 0.01 g'}"
https://www.migros.ch/en/product/264625513200,Physalis,,3.20,3.20/Piece,"{'Energy': '334 kJ (79 kcal)', 'Fat': '1 g', 'of which saturates': '0 g', 'Carbohydrate': '13 g', 'of which sugars': '12 g', 'Fibre': '4 g', 'Protein': '2.3 g', 'Salt': '0 g'}"
https://www.migros.ch/en/product/264801702300,Kaki,1 Stück,1.–,1.–/Piece,{}
https://www.migros.ch/en/product/264623601000,Extra Passionsfrucht,100 g,1.50,1.50/100g,"{'Energy': '341 kJ (82 kcal)', 'Fat': '0.5 g', 'of which saturates': '0.1 g', 'Carbohydrate': '12 g', 'of which sugars': '11 g', 'Fibre': '11 g', 'Protein': '2.2 g', 'Salt': '0.07 g'}"
https://www.migros.ch/en/product/264625502300,Extra Physalis,100 g,1.50,1.50/100g,{}
https://www.migros.ch/en/product/264683101000,Migros Bio Fairtrade Ingwer,1 kg,7.50,0.75/100g,"{'Energy': '352 kJ (83 kcal)', 'Fat': '0.8 g', 'of which saturates': '0.2 g', 'Carbohydrate': '16 g', 'of which sugars': '1.5 g', 'Fibre': '2 g', 'Protein': '2 g', 'Salt': '0 g'}"
https://www.migros.ch/en/product/264681502100,Migros Bio Datteln,100 g,2.80,2.80/100g,{}
https://www.migros.ch/en/product/264682901000,Migros Bio Ingwer,1 kg,7.50,0.75/100g,"{'Energy': '352 kJ (83 kcal)', 'Fat': '0.8 g', 'of which saturates': '0.2 g', 'Carbohydrate': '16 g', 'of which sugars': '1.5 g', 'Fibre': '2 g', 'Protein': '2 g', 'Salt': '0 g'}"
https://www.migros.ch/en/product/264601302700,Datteln,,4.95,1.65/100g,{}
https://www.migros.ch/en/product/264623502400,Passionsfrucht,,1.50,1.50/100g,"{'Energy': '341 kJ (82 kcal)', 'Fat': '0.5 g', 'of which saturates': '0.1 g', 'Carbohydrate': '12 g', 'of which sugars': '11 g', 'Fibre': '11 g', 'Protein': '2.2 g', 'Salt': '0.07 g'}"
https://www.migros.ch/en/product/264616602400,Fairtrade Litschis,500g,4.50,0.90/100g,{}
https://www.migros.ch/en/product/264622301000,Papaya Formosa,1 kg,5.–,0.50/100g,{}
https://www.migros.ch/en/product/264616601000,Fairtrade Litschis,1 kg,9.50,0.95/100g,{}
https://www.migros.ch/en/product/264601301000,Datteln,,4.95,1.65/100g,{}
https://www.migros.ch/en/product/264401416300,Minikiwis,,9.50,0.95/100g,"{'Energy': '229 kJ (54 kcal)', 'Fat': '0.6 g', 'of which saturates': '0 g', 'Carbohydrate': '10 g', 'of which sugars': '10 g', 'Fibre': '2.5 g', 'Protein': '1 g', 'Salt': '0.01 g'}"
https://www.migros.ch/en/product/266101702300,Marroni,,3.20,3.20/Piece,"{'Energy': '837 kJ (198 kcal)', 'Fat': '1.5 g', 'of which saturates': '0.3 g', 'Carbohydrate': '42 g', 'of which sugars': '5 g', 'Fibre': '1.4 g', 'Protein': '2.9 g', 'Salt': '< 0.01 g'}"
https://www.migros.ch/en/product/264802302500,Mini Kaki,,1.90,0.38/100g,"{'Energy': '299 kJ (71 kcal)', 'Fat': '< 0.5 g', 'of which saturates': '0 g', 'Carbohydrate': '15 g', 'of which sugars': '15 g', 'Fibre': '2.5 g', 'Protein': '0.7 g', 'Salt': '< 0.01 g'}"
https://www.migros.ch/en/product/264802301000,Extra Persimon Kaki,1 Stück,1.–,1.–/Piece,{}
https://www.migros.ch/en/product/264681601000,Migros Bio Datteln,1 kg,3.–,0.30/100g,{}
https://www.migros.ch/en/product/268811302300,Datteln,,4.95,1.65/100g,{}
https://www.migros.ch/en/product/264607513200,Guave,,1.–,1.–/Piece,"{'Energy': '174 kJ (42 kcal)', 'Fat': '0.5 g', 'of which saturates': '0 g', 'Carbohydrate': '5.8 g', 'of which sugars': '5.8 g', 'Fibre': '5.2 g', 'Protein': '0.9 g', 'Salt': '0.01 g'}"
https://www.migros.ch/en/product/264628513200,Tamarillo,,1.90,0.38/100g,"{'Energy': '215 kJ (51 kcal)', 'Fat': '0.8 g', 'of which saturates': '0 g', 'Carbohydrate': '8 g', 'of which sugars': '8 g', 'Fibre': '2.5 g', 'Protein': '1.7 g', 'Salt': '0 g'}"
https://www.migros.ch/en/product/264626413200,Extra Pitahaya pink,,5.95,0.60/100g,{}
https://www.migros.ch/en/product/264610502100,Kaktusfeigen,,3.20,3.20/Piece,"{'Energy': '193 kJ (46 kcal)', 'Fat': '< 0.5 g', 'of which saturates': '0 g', 'Carbohydrate': '7.1 g', 'of which sugars': '7.1 g', 'Fibre': '5 g', 'Protein': '1 g', 'Salt': '0 g'}"
https://www.migros.ch/en/product/264613513200,Kiwano,,5.50,1.83/100g,"{'Energy': '232 kJ (55 kcal)', 'Fat': '1 g', 'of which saturates': '0 g', 'Carbohydrate': '9 g', 'of which sugars': '8 g', 'Fibre': '1 g', 'Protein': '2 g', 'Salt': '0.15 g'}"
https://www.migros.ch/en/product/264611513200,Karambole,1 Stück,3.20,3.20/piece,"{'Energy': '114 kJ (27 kcal)', 'Fat': '0.5 g', 'of which saturates': '0 g', 'Carbohydrate': '3.5 g', 'of which sugars': '3.5 g', 'Fibre': '1.9 g', 'Protein': '1.2 g', 'Salt': '< 0.01 g'}"
https://www.migros.ch/en/product/264600902400,Datteln natural,300g,5.50,1.83/100g,{}
https://www.migros.ch/en/product/264612501000,Kumquats,500g,1.90,0.38/100g,"{'Energy': '272 kJ (65 kcal)', 'Fat': '0.9 g', 'of which saturates': '0.1 g', 'Carbohydrate': '9 g', 'of which sugars': '9 g', 'Fibre': '6.5 g', 'Protein': '2 g', 'Salt': '0 g'}"
https://www.migros.ch/en/product/264681202200,Migros Bio Zitronengras,50g,1.80,3.60/100g,{}
https://www.migros.ch/en/product/264627501000,Rambutan,,1.40,1.40/100g,{}
https://www.migros.ch/en/product/264626113200,Pitahaya gelb,,5.95,2.98/100g,{}
https://www.migros.ch/en/product/264802113200,Persimon Kaki,1 Stück,1.–,1.–/piece,{}
https://www.migros.ch/en/product/264618501000,Mangostane,,3.20,3.20/Piece,"{'Energy': '314 kJ (74 kcal)', 'Fat': '0.6 g', 'of which saturates': '0 g', 'Carbohydrate': '16 g', 'of which sugars': '0 g', 'Fibre': '1.4 g', 'Protein': '0.6 g', 'Salt': '< 0.01 g'}"
https://www.migros.ch/en/product/264626301000,Pitahaya weissfleischig,,2.60,2.60/Piece,{}
https://www.migros.ch/en/product/264683701000,Migros Bio Ingwer frisch,1 kg,7.50,0.75/100g,"{'Energy': '352 kJ (83 kcal)', 'Fat': '0.8 g', 'of which saturates': '0.2 g', 'Carbohydrate': '16 g', 'of which sugars': '1.5 g', 'Fibre': '2 g', 'Protein': '2 g', 'Salt': '0 g'}"
https://www.migros.ch/en/product/264710213200,Wassermelonen CH,1 kg,5.–,0.50/100g,"{'Energy': '129 kJ (31 kcal)', 'Fat': '< 0.5 g', 'of which saturates': '0 g', 'Carbohydrate': '6.3 g', 'of which sugars': '6.3 g', 'Fibre': '< 0.5 g', 'Protein': '0.5 g', 'Salt': '< 0.01 g'}"
https://www.migros.ch/en/product/264604513200,Grenadille,,0.60,0.60/Piece,{}
https://www.migros.ch/en/product/263500313200,Fresca · Lemon,1kg,2.50,0.25/100g,"{'Energy': '101 kJ (24 kcal)', 'Fat': '0.6 g', 'of which saturates': '0.1 g', 'Carbohydrate': '3 g', 'of which sugars': '3 g', 'Fibre': '2 g', 'Protein': '0.7 g', 'Salt': '0 g'}"
https://www.migros.ch/en/product/264800802400,Extra Feigen Solies,1 Kilo,5.95,0.60/100g,{}
https://www.migros.ch/en/product/264623813200,Passionsfrucht,,1.50,1.50/100g,{}
https://www.migros.ch/en/product/263604713200,Pomelo,1 Stück,3.80,3.80/piece,"{'Energy': '126 kJ (30 kcal)', 'Fat': '< 0.5 g', 'of which saturates': '0 g', 'Carbohydrate': '5.9 g', 'of which sugars': '5.9 g', 'Fibre': '1.3 g', 'Protein': '0.7 g', 'Salt': '< 0.01 g'}"
https://www.migros.ch/en/product/261500502500,Fresca · Apricots,,5.90,1.18/100g,"{'Energy': '180 kJ (43 kcal)', 'Fat': '< 0.5 g', 'of which saturates': '0 g', 'Carbohydrate': '8.5 g', 'of which sugars': '7.7 g', 'Fibre': '2 g', 'Protein': '0.9 g', 'Salt': '0 g'}"
https://www.migros.ch/en/product/264880502300,Migros Bio · figs · Freshness,250g,4.50,1.80/100g,"{'Energy': '276 kJ (65 kcal)', 'Fat': '0.5 g', 'of which saturates': '0 g', 'Carbohydrate': '13 g', 'of which sugars': '13 g', 'Fibre': '2 g', 'Protein': '1.3 g', 'Salt': '< 0.01 g'}"
https://www.migros.ch/en/product/261604502700,Demeter · Flat peaches,500g,3.50,0.70/100g,"{'Energy': '186 kJ (44 kcal)', 'Fat': '< 0.5 g', 'of which saturates': '0 g', 'Carbohydrate': '9 g', 'of which sugars': '8 g', 'Fibre': '2 g', 'Protein': '0.8 g', 'Salt': '< 0.01 g'}"
https://www.migros.ch/en/product/260238509300,Jazz · Apples,,5.40,0.36/100g,"{'Energy': '232 kJ (55 kcal)', 'Fat': '< 0.5 g', 'of which saturates': '0.1 g', 'Carbohydrate': '12 g', 'of which sugars': '12 g', 'Fibre': '2.1 g', 'Protein': '< 0.5 g', 'Salt': '0.01 g'}"
https://www.migros.ch/en/product/260289104100,Migros Bio · Apples · Pink Lady,,6.30,0.63/100g,"{'Energy': '232 kJ (55 kcal)', 'Fat': '< 0.5 g', 'of which saturates': '0.1 g', 'Carbohydrate': '12 g', 'of which sugars': '12 g', 'Fibre': '2.1 g', 'Protein': '< 0.5 g', 'Salt': '0.01 g'}"
https://www.migros.ch/en/product/260220304100,Fresca · Apples · Golden,,4.50,0.30/100g,"{'Energy': '232 kJ (55 kcal)', 'Fat': '< 0.5 g', 'of which saturates': '0.1 g', 'Carbohydrate': '12 g', 'of which sugars': '12 g', 'Fibre': '2.1 g', 'Protein': '< 0.5 g', 'Salt': '0.01 g'}"
https://www.migros.ch/en/product/260216101000,Fresca · Apples · Envy,,4.50,0.30/100g,"{'Energy': '232 kJ (55 kcal)', 'Fat': '< 0.5 g', 'of which saturates': '0.1 g', 'Carbohydrate': '12 g', 'of which sugars': '12 g', 'Fibre': '2.1 g', 'Protein': '< 0.5 g', 'Salt': '0.01 g'}"
https://www.migros.ch/en/product/266070101000,Extra Erdnüsse,1 kg,9.60,0.96/100g,{}
https://www.migros.ch/en/product/265611102300,Currants,250g,4.50,1.80/100g,"{'Energy': '139 kJ (33 kcal)', 'Fat': '< 0.5 g', 'of which saturates': '0 g', 'Carbohydrate': '5 g', 'of which sugars': '5 g', 'Fibre': '3.5 g', 'Protein': '1.1 g', 'Salt': '0 g'}"
https://www.migros.ch/en/product/266102102300,Snack Kastanien geschält und gekocht,100 g,1.50,1.50/100g,"{'Energy': '668 kJ (158 kcal)', 'Fatlow': '1.2 g', 'of which saturateslow': '0.3 g', 'Carbohydrate': '30 g', 'of which sugarsmedium': '8.2 g', 'Fibre': '7 g', 'Protein': '3.4 g', 'Saltlow': '0 g'}"
https://www.migros.ch/en/product/266080513200,Migros Bio · Coconut · to drink,1 Stück,3.20,3.20/piece,{}
https://www.migros.ch/en/product/266000309400,M-Budget Baumnüsse Grenoble,1kg,5.–,0.50/100g,{}
https://www.migros.ch/en/product/266100501000,Kastanien,,9.50,0.95/100g,{}
https://www.migros.ch/en/product/266101701000,Marroni lose,1 kg,9.50,0.95/100g,"{'Energy': '837 kJ (198 kcal)', 'Fat': '1.5 g', 'of which saturates': '0.3 g', 'Carbohydrate': '42 g', 'of which sugars': '5 g', 'Fibre': '1.4 g', 'Protein': '2.9 g', 'Salt': '< 0.01 g'}"
https://www.migros.ch/en/product/266100502700,Kastanien,,9.50,0.95/100g,"{'Energy': '837 kJ (198 kcal)', 'Fat': '1.5 g', 'of which saturates': '0.3 g', 'Carbohydrate': '42 g', 'of which sugars': '5 g', 'Fibre': '1.4 g', 'Protein': '2.9 g', 'Salt': '< 0.01 g'}"
https://www.migros.ch/en/product/266000919000,Baumnüsse,,5.–,0.50/100g,{}
https://www.migros.ch/en/product/266003313200,Kokosnuss,1 kg,9.60,0.96/100g,{}
https://www.migros.ch/en/product/266100709400,Kastanien gedörrt,,3.–,0.60/100g,"{'Energy': '1300 kJ (307 kcal)', 'Fat': '3.9 g', 'Carbohydrate': '62 g', 'Protein': '6 g', 'Salt': '0.04 g'}"
https://www.migros.ch/en/product/266100509300,Kastanien,,9.50,0.95/100g,"{'Energy': '837 kJ (198 kcal)', 'Fat': '1.5 g', 'of which saturates': '0.3 g', 'Carbohydrate': '42 g', 'of which sugars': '5 g', 'Fibre': '1.4 g', 'Protein': '2.9 g', 'Salt': '< 0.01 g'}"
https://www.migros.ch/en/product/266000509500,Baumnüsse Grenoble,1kg,5.–,0.50/100g,{}
https://www.migros.ch/en/product/268800901000,Nüsse lose,100 g,1.50,1.50/100g,{}
https://www.migros.ch/en/product/260508104100,Fresca · pears · Conference,,6.30,0.63/100g,"{'Energy': '246 kJ (58 kcal)', 'Fat': '< 0.5 g', 'of which saturates': '0 g', 'Carbohydrate': '12 g', 'of which sugars': '10 g', 'Fibre': '3 g', 'Protein': '< 0.5 g', 'Salt': '0 g'}"
https://www.migros.ch/en/product/261580102300,Migros Bio · Apricots,500g,5.90,1.18/100g,"{'Energy': '180 kJ (43 kcal)', 'Fat': '< 0.5 g', 'of which saturates': '0 g', 'Carbohydrate': '8.5 g', 'of which sugars': '7.7 g', 'Fibre': '2 g', 'Protein': '0.9 g', 'Salt': '0 g'}"
https://www.migros.ch/en/product/264500613200,Avocado · Tropical,1 Stück,2.80,2.80/Piece,"{'Energy': '643 kJ (156 kcal)', 'Fat': '14 g', 'of which saturates': '2 g', 'Carbohydrate': '1.8 g', 'of which sugars': '0.7 g', 'Fibre': '7 g', 'Protein': '1.8 g', 'Salt': '0 g'}"
https://www.migros.ch/en/product/264400613200,Kiwi · Green,1 Stück,0.90,0.90/piece,"{'Energy': '229 kJ (54 kcal)', 'Fat': '0.6 g', 'of which saturates': '0 g', 'Carbohydrate': '10 g', 'of which sugars': '10 g', 'Fibre': '2.5 g', 'Protein': '1 g', 'Salt': '0.01 g'}"
https://www.migros.ch/en/product/264610502300,Prickly pears,500g,1.90,0.38/100g,"{'Energy': '193 kJ (46 kcal)', 'Fat': '< 0.5 g', 'of which saturates': '0 g', 'Carbohydrate': '7.1 g', 'of which sugars': '7.1 g', 'Fibre': '5 g', 'Protein': '1 g', 'Salt': '0 g'}"
https://www.migros.ch/en/product/264480302200,Migros Bio · kiwi · Gold,3 Stück,2.60,0.87/piece,"{'Energy': '229 kJ (54 kcal)', 'Fat': '0.6 g', 'of which saturates': '0 g', 'Carbohydrate': '10 g', 'of which sugars': '10 g', 'Fibre': '2.5 g', 'Protein': '1 g', 'Salt': '0.01 g'}"
https://www.migros.ch/en/product/264480102100,Migros Bio Kiwi,1 Stück,1.50,1.50/Piece,"{'Energy': '229 kJ (54 kcal)', 'Fat': '0.6 g', 'of which saturates': '0 g', 'Carbohydrate': '10 g', 'of which sugars': '10 g', 'Fibre': '2.5 g', 'Protein': '1 g', 'Salt': '0.01 g'}"
https://www.migros.ch/en/product/264400913300,Extra Kiwi Gold,1 Stück,1.50,1.50/piece,"{'Energy': '229 kJ (54 kcal)', 'Fat': '0.6 g', 'of which saturates': '0 g', 'Carbohydrate': '10 g', 'of which sugars': '10 g', 'Fibre': '2.5 g', 'Protein': '1 g', 'Salt': '0.01 g'}"
https://www.migros.ch/en/product/264501202300,M-Budget · Avocados,500g,2.30,0.46/100g,"{'Energy': '643 kJ (156 kcal)', 'Fat': '14 g', 'of which saturates': '2 g', 'Carbohydrate': '1.8 g', 'of which sugars': '0.7 g', 'Fibre': '7 g', 'Protein': '1.8 g', 'Salt': '0 g'}"
https://www.migros.ch/en/product/264800802300,Extra · figs,,4.50,1.80/100g,"{'Energy': '276 kJ (65 kcal)', 'Fat': '0.5 g', 'of which saturates': '0 g', 'Carbohydrate': '13 g', 'of which sugars': '13 g', 'Fibre': '2 g', 'Protein': '1.3 g', 'Salt': '< 0.01 g'}"
https://www.migros.ch/en/product/264712313200,Fresca · melon · Piel de Sapo,1 Stück,3.60,3.60/piece,{}
https://www.migros.ch/en/product/263402501000,Mandarinen,1 kg,2.95,0.30/100g,"{'Energy': '201 kJ (47 kcal)', 'Fat': '< 0.5 g', 'of which saturates': '0 g', 'Carbohydrate': '10 g', 'of which sugars': '10 g', 'Fibre': '1.4 g', 'Protein': '0.7 g', 'Salt': '< 0.01 g'}"
https://www.migros.ch/en/product/263480101000,Migros Bio Clementinen,1 kg,4.20,0.42/100g,{}
https://www.migros.ch/en/product/263400801000,Sélection Mandared,,4.95,0.50/100g,{}
https://www.migros.ch/en/product/263405501000,Clementinen,1 kg,3.50,0.35/100g,{}
https://www.migros.ch/en/product/264710123200,Extra · Watermelon · Extra Baby,1 Stück,4.50,4.50/Piece,"{'Energy': '129 kJ (31 kcal)', 'Fat': '< 0.5 g', 'of which saturates': '0 g', 'Carbohydrate': '6.3 g', 'of which sugars': '6.3 g', 'Fibre': '< 0.5 g', 'Protein': '0.5 g', 'Salt': '< 0.01 g'}"
https://www.migros.ch/en/product/263405712300,Clementinen,1 kg,3.50,0.35/100g,{}
https://www.migros.ch/en/product/263406201000,Extra Clementinen mit Blatt,,3.95,0.40/100g,{}
https://www.migros.ch/en/product/263404801000,Extra Clementinen Orri,1 kg,4.95,0.50/100g,{}
https://www.migros.ch/en/product/263405701000,Demeter Clementinen,1 kg,4.20,0.42/100g,{}
https://www.migros.ch/en/product/263402601000,Mandarinen Mandalate lose,,5.70,0.29/100g,{}
https://www.migros.ch/en/product/263410701000,Extra Mandarinen Tacle,1 kg,3.95,0.40/100g,{}
https://www.migros.ch/en/product/263404901000,Mandarinen mit Blatt,,6.95,0.35/100g,"{'Energy': '201 kJ (47 kcal)', 'Fat': '< 0.5 g', 'of which saturates': '0 g', 'Carbohydrate': '10 g', 'of which sugars': '10 g', 'Fibre': '1.4 g', 'Protein': '0.7 g', 'Salt': '< 0.01 g'}"
https://www.migros.ch/en/product/263402513200,Mandarinen,1 Stück,0.60,0.60/piece,{}
https://www.migros.ch/en/product/263501013200,Fresca · Citrus · Amalfi,,0.50,0.50/Piece,"{'Energy': '101 kJ (24 kcal)', 'Fat': '0.6 g', 'of which saturates': '0.1 g', 'Carbohydrate': '3 g', 'of which sugars': '3 g', 'Fibre': '2 g', 'Protein': '0.7 g', 'Salt': '0 g'}"
https://www.migros.ch/en/product/263403101000,Extra Mandarinen Mandalate,1 kg,3.95,0.40/100g,{}
https://www.migros.ch/en/product/263405513200,Clementine,1 Stück,0.95,0.95/piece,{}
https://www.migros.ch/en/product/263402508400,Mandarinen,1 Stück,0.60,0.60/Piece,{}
https://www.migros.ch/en/product/263406001000,Korsische Clementinen,1 kg,4.95,0.50/100g,{}
https://www.migros.ch/en/product/263480308500,Migros Bio · Clementines,,6.95,0.35/100g,{}
https://www.migros.ch/en/product/260533803400,M-Budget · pears,1.5kg,3.30,0.22/100g,"{'Energy': '246 kJ (58 kcal)', 'Fat': '< 0.5 g', 'of which saturates': '0 g', 'Carbohydrate': '12 g', 'of which sugars': '10 g', 'Fibre': '3 g', 'Protein': '< 0.5 g', 'Salt': '0 g'}"
https://www.migros.ch/en/product/261680402300,Migros Bio · Flat peaches,500g,3.50,0.70/100g,{}
https://www.migros.ch/en/product/264680913200,Bio Fairtrade · Mango,1 Stück,3.95,3.95/Piece,"{'Energy': '258 kJ (61 kcal)', 'Fat': '< 0.5 g', 'of which saturates': '0.1 g', 'Carbohydrate': '13 g', 'of which sugars': '13 g', 'Fibre': '1.5 g', 'Protein': '0.6 g', 'Salt': '< 0.01 g'}"
https://www.migros.ch/en/product/264617713200,Extra · Extra Mango essreif,1 Stück,3.20,3.20/piece,"{'Energy': '258 kJ (61 kcal)', 'Fat': '< 0.5 g', 'of which saturates': '0.1 g', 'Carbohydrate': '13 g', 'of which sugars': '13 g', 'Fibre': '1.5 g', 'Protein': '0.6 g', 'Salt': '< 0.01 g'}"
https://www.migros.ch/en/product/264702113200,Fresca · Limelon,,5.60,5.60/Piece,"{'Energy': '159 kJ (38 kcal)', 'Fat': '< 0.5 g', 'of which saturates': '0 g', 'Carbohydrate': '8 g', 'of which sugars': '8 g', 'Fibre': '0.9 g', 'Protein': '0.7 g', 'Salt': '0.05 g'}"
https://www.migros.ch/en/product/266000909300,Fresca AOC · tree nuts · Grenoble,500g,3.–,0.60/100g,{}
https://www.migros.ch/en/product/265306302400,Fresca · grapes · Americana,500g,2.50,0.50/100g,"{'Energy': '293 kJ (69 kcal)', 'Fat': '< 0.5 g', 'of which saturates': '0.1 g', 'Carbohydrate': '15 g', 'of which sugars': '15 g', 'Fibre': '1.5 g', 'Protein': '0.7 g', 'Salt': '< 0.01 g'}"
